CASENUM,SURVIVED,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERMVIT,PERNOTMVIT,NUM_INJ,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,HARM_EV,ALCOHOL,MAX_SEV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,INT_HWY,CF1,CF2,CF3,WKDY_IM,HOUR_IM,MINUTE_IM,EVENT1_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,PSUSTRAT,WEIGHT
2.02E+11,1.00E+00,4,46,337,46,1,10,2,2,0,0,2,0,0,2,2018,2,10,9,12,2,0,1,8,3,3,0,1,1,98,0,98,0,0,0,0,0,2,10,9,12,1,0,3,1,10,0,0,2,22,256.8505911
2.02E+11,1.00E+00,2,25,2087,25,1,6,2,2,0,0,2,0,1,2,2018,4,16,35,12,2,1,1,0,1,1,0,1,1,2,0,2,0,0,0,0,0,4,16,35,12,1,0,1,1,2,1,1,2,8,66.66710035
2.02E+11,1.00E+00,3,33,1484,33,1,9,2,2,0,0,2,0,0,2,2018,3,18,1,12,2,0,1,0,1,1,0,1,5,10,0,10,0,0,0,0,0,3,18,1,12,1,0,1,5,10,0,0,2,11,170.3510796
2.02E+11,1.00E+00,3,54,516,54,1,5,1,1,0,0,1,0,1,2,2018,7,21,38,25,2,3,0,0,1,1,0,3,2,2,0,2,0,1,0,0,0,7,21,38,25,0,0,1,2,2,3,1,2,14,47.6446141
2.02E+11,1.00E+00,4,46,337,46,1,5,2,2,0,0,3,0,3,2,2018,3,12,16,12,2,3,6,8,8,1,0,1,1,98,0,98,0,0,0,0,0,3,12,16,12,6,0,8,1,10,3,3,2,22,29.83390164
2.02E+11,1.00E+00,1,22,1262,22,2,10,2,2,0,0,3,0,0,2,2018,6,11,0,12,2,0,6,8,2,4,0,1,1,1,0,1,0,0,0,0,0,6,11,0,12,6,0,2,1,1,0,0,2,5,246.4611714
2.02E+11,1.00E+00,1,22,1262,22,2,8,2,2,0,0,2,0,1,2,2018,6,11,51,12,2,1,6,0,8,1,0,1,1,1,0,1,0,0,0,0,0,6,11,51,12,6,0,8,1,1,1,1,2,5,169.3039294
2.02E+11,1.00E+00,4,60,257,60,1,10,2,2,0,0,2,0,0,1,2018,5,8,15,12,2,0,7,0,1,1,0,1,3,1,0,1,0,0,0,0,0,5,8,15,12,7,0,1,3,1,0,0,2,21,284.4997868
2.02E+11,1.00E+00,4,46,337,46,1,9,2,2,0,0,2,0,0,2,2018,4,8,55,12,2,0,1,0,1,1,0,1,1,98,0,98,0,0,0,0,0,4,8,55,12,1,0,1,1,1,0,0,2,22,182.8007464
2.02E+11,1.00E+00,3,54,516,54,1,7,2,2,0,0,3,0,0,2,2018,1,18,26,12,2,0,1,0,1,1,0,1,2,1,0,1,0,1,0,0,0,1,18,26,12,1,0,1,2,1,0,0,2,14,134.162398
2.02E+11,1.00E+00,3,65,2851,65,1,2,1,1,0,1,1,1,1,1,2018,6,9,41,8,2,2,0,0,3,3,0,1,1,10,0,10,0,0,0,0,0,6,9,41,8,0,0,3,1,10,2,1,2,13,31.23078061
2.02E+11,1.00E+00,4,46,337,46,1,8,3,3,0,0,3,0,1,2,2018,5,14,2,12,2,1,6,8,2,2,0,1,1,98,0,98,0,0,0,0,0,5,14,2,12,6,0,2,1,1,1,1,2,22,171.4894346
2.02E+11,1.00E+00,4,46,337,46,1,6,2,2,0,0,3,0,1,2,2018,5,14,3,12,2,1,1,8,3,4,0,1,1,98,0,98,0,0,0,0,0,5,14,3,12,1,0,3,1,10,1,1,2,22,73.46809614
2.02E+11,1.00E+00,2,45,1315,45,2,10,1,1,0,0,2,0,0,1,2018,6,7,47,34,1,0,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,6,7,47,34,0,0,1,1,1,0,0,1,9,234.9863047
2.02E+11,1.00E+00,4,46,337,46,1,7,2,2,0,0,3,0,0,2,2018,7,19,18,12,2,0,6,8,3,2,0,1,3,98,0,98,0,0,0,0,0,7,19,18,12,6,0,3,3,1,0,0,2,22,143.9882355
2.02E+11,1.00E+00,3,63,2907,63,2,6,3,3,0,0,4,0,4,2,2018,6,12,27,12,2,1,6,0,8,1,0,1,1,10,0,10,0,0,0,0,0,6,12,27,12,6,0,8,1,10,1,4,2,16,66.29050598
2.02E+11,1.00E+00,1,15,2537,15,2,6,1,1,0,0,1,0,1,1,2018,1,13,30,42,2,1,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,1,13,30,42,0,0,1,1,1,1,1,2,5,67.6005649
2.02E+11,1.00E+00,1,15,2537,15,2,9,1,1,0,0,1,0,0,1,2018,3,19,37,11,2,0,0,0,1,1,0,1,2,1,0,1,0,0,0,0,0,3,19,37,11,0,0,1,2,1,0,0,2,5,164.78572
2.02E+11,1.00E+00,4,46,337,46,1,10,2,2,0,0,2,0,0,2,2018,1,0,30,12,2,0,6,8,2,2,0,1,3,98,0,98,0,0,0,0,0,1,0,30,12,6,0,2,3,10,0,0,2,22,256.8505911
2.02E+11,1.00E+00,2,45,1315,45,2,5,2,2,0,0,2,0,2,1,2018,2,11,30,12,2,4,6,0,1,1,0,1,1,11,0,11,0,0,0,0,0,2,11,30,12,6,0,1,1,11,4,2,2,9,21.16524499
2.02E+11,1.00E+00,3,33,1460,33,1,10,1,1,0,0,1,0,0,2,2018,7,10,11,18,2,0,0,0,1,1,1,1,1,1,0,1,0,0,3,0,0,7,10,11,18,0,0,1,1,1,0,0,2,11,239.5108657
2.02E+11,1.00E+00,2,45,1315,45,2,8,2,2,0,0,3,0,1,1,2018,2,12,49,12,2,1,1,8,8,1,0,1,1,10,0,10,0,0,0,0,0,2,12,49,12,1,0,8,1,10,1,1,2,9,158.2852836
2.02E+11,1.00E+00,4,46,337,46,1,2,1,1,0,1,1,1,1,2,2018,1,16,22,8,2,1,0,8,3,2,0,1,1,98,0,98,0,0,0,0,0,1,16,22,8,0,0,3,1,1,1,1,2,22,32.83923112
2.02E+11,1.00E+00,3,38,573,38,1,6,2,2,0,0,2,0,1,2,2018,5,8,11,12,2,1,1,0,1,1,0,1,1,10,0,10,0,0,0,0,0,5,8,11,12,1,0,1,1,10,1,1,2,14,68.14022452
2.02E+11,1.00E+00,3,54,516,54,1,9,1,1,0,0,1,0,0,2,2018,3,7,31,11,2,0,0,0,1,1,0,1,2,10,0,10,0,0,0,0,0,3,7,31,11,0,0,1,2,10,0,0,2,14,170.6048825
2.02E+11,1.00E+00,3,54,516,54,1,6,1,1,0,0,2,0,1,2,2018,3,7,31,11,2,2,0,0,1,1,0,1,2,10,0,10,0,0,0,0,0,3,7,31,11,0,0,1,2,10,2,1,2,14,68.54769642
2.02E+11,1.00E+00,2,67,1921,67,1,9,1,1,0,1,1,1,0,1,2018,1,0,57,8,2,0,0,0,1,1,0,1,2,4,0,4,0,0,20,16,0,1,0,57,8,0,0,1,2,4,0,0,2,8,166.3556538
2.02E+11,1.00E+00,2,67,1921,67,1,8,3,3,0,0,5,0,1,1,2018,2,16,40,12,2,1,1,0,1,1,0,1,1,10,0,10,0,0,0,0,0,2,16,40,12,1,0,1,1,10,1,1,2,8,157.300905
2.02E+11,1.00E+00,4,46,337,46,1,9,2,1,1,0,2,0,0,2,2018,5,23,36,14,2,0,0,0,1,1,0,7,3,4,0,4,0,0,0,0,0,5,23,36,14,0,0,1,3,4,0,0,2,22,182.8007464
2.02E+11,1.00E+00,4,46,337,46,1,2,1,1,0,1,1,1,1,2,2018,6,10,59,9,2,2,0,8,8,1,0,1,1,98,0,98,0,0,0,0,0,6,10,59,9,0,0,8,1,1,2,1,2,22,32.83923112
2.02E+11,1.00E+00,3,54,516,54,1,10,1,1,0,0,1,0,0,2,2018,3,10,52,24,2,0,0,0,1,1,0,4,1,10,0,10,0,0,0,0,0,3,10,52,24,0,0,1,1,10,0,0,2,14,238.1588224
2.02E+11,1.00E+00,3,38,578,38,1,6,2,2,0,0,2,0,1,2,2018,3,15,18,12,2,1,6,8,8,1,0,1,1,1,0,1,0,0,0,0,0,3,15,18,12,6,0,8,1,1,1,1,2,14,68.14022452
2.02E+11,1.00E+00,3,33,1460,33,1,6,2,2,0,0,3,0,2,2,2018,1,15,3,12,2,1,6,8,2,3,0,1,1,1,0,1,0,0,0,0,0,1,15,3,12,6,0,2,1,1,1,2,2,11,68.22883242
2.02E+11,1.00E+00,4,46,337,46,1,10,2,2,0,0,2,0,0,2,2018,6,18,14,12,2,0,1,8,3,2,0,1,3,98,0,98,0,0,0,0,0,6,18,14,12,1,0,3,3,1,0,0,2,22,256.8505911
2.02E+11,1.00E+00,4,46,337,46,1,8,1,1,0,0,3,0,1,2,2018,6,21,6,33,9,2,0,0,1,1,0,4,6,98,0,98,0,0,0,0,0,6,21,6,33,0,0,1,6,1,2,1,2,22,171.4894346
2.02E+11,1.00E+00,3,63,2907,63,2,9,2,2,0,0,3,0,0,2,2018,7,12,19,12,2,0,7,0,1,1,0,11,1,10,0,10,0,0,0,0,0,7,12,19,12,7,0,1,1,10,0,0,2,16,165.9362934
2.02E+11,1.00E+00,3,63,2907,63,2,6,1,1,0,0,1,0,1,2,2018,1,8,46,24,2,2,0,0,1,1,0,4,1,10,0,10,0,0,0,0,0,1,8,46,24,0,0,1,1,10,2,1,2,16,66.29050598
2.02E+11,1.00E+00,3,38,573,38,1,5,1,1,0,0,1,0,1,2,2018,7,1,59,59,2,3,0,8,3,2,0,4,3,1,0,1,0,0,0,0,0,7,1,59,59,0,0,3,3,1,3,1,2,14,26.85170519
2.02E+11,1.00E+00,2,67,1921,67,1,10,2,2,0,0,2,0,0,1,2018,5,16,0,12,2,0,6,8,2,3,0,1,8,1,0,1,0,0,0,0,0,5,16,0,12,6,0,2,1,1,0,0,2,8,233.9772102
2.02E+11,1.00E+00,3,63,2907,63,2,8,2,2,0,0,5,0,5,2,2018,1,19,0,12,2,1,6,0,2,2,0,1,3,10,0,10,0,0,0,0,0,1,19,0,12,6,0,2,3,10,1,5,2,16,155.171649
2.02E+11,1.00E+00,4,49,268,49,1,8,2,2,0,0,3,0,2,2,2018,2,22,27,12,2,1,6,8,2,2,0,1,3,2,0,2,0,0,0,0,0,2,22,27,12,6,0,2,3,2,1,2,2,21,195.2114628
2.02E+11,1.00E+00,1,15,2514,15,2,5,1,1,0,0,1,0,1,1,2018,5,23,18,35,2,3,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,5,23,18,35,0,0,1,2,1,3,1,2,5,29.99175313
2.02E+11,1.00E+00,1,22,1255,22,2,5,1,1,0,0,1,0,1,2,2018,5,22,44,42,1,3,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,5,22,44,42,0,0,1,2,1,3,1,1,5,38.093279
2.02E+11,1.00E+00,3,38,573,38,1,8,2,2,0,0,3,0,1,2,2018,6,20,26,12,2,2,6,8,2,2,0,1,3,1,0,1,0,0,0,0,0,6,20,26,12,6,0,2,3,1,2,1,2,14,159.5485496
2.02E+11,1.00E+00,1,22,1255,22,2,9,2,1,1,0,1,0,0,2,2018,5,18,45,14,2,0,0,0,1,1,0,7,3,1,0,1,0,0,0,0,0,5,18,45,14,0,0,1,3,1,0,0,2,5,172.1456575
2.02E+11,1.00E+00,4,49,260,49,1,5,3,1,2,0,2,0,1,2,2018,1,16,23,14,9,3,0,0,1,1,0,7,1,98,0,98,0,0,14,0,0,1,16,23,14,0,0,1,1,1,3,1,2,21,33.75556455
2.02E+11,1.00E+00,4,49,260,49,1,2,1,1,0,1,2,1,1,2,2018,3,14,50,9,9,1,0,8,3,2,0,1,1,1,0,1,0,0,0,0,0,3,14,50,9,0,0,3,1,1,1,1,2,21,37.40243427
2.02E+11,1.00E+00,3,38,573,38,1,7,2,2,0,0,2,0,0,2,2018,2,6,13,12,2,0,6,8,2,2,0,1,4,2,0,2,1,0,0,0,0,2,6,13,12,6,0,2,4,2,0,0,2,14,134.170142
2.02E+11,1.00E+00,3,38,578,38,1,9,2,2,0,0,2,0,0,2,2018,2,17,39,12,2,0,1,0,1,1,0,1,1,10,0,10,0,0,0,0,0,2,17,39,12,1,0,1,1,10,0,0,2,14,170.6493625
2.02E+11,1.00E+00,2,25,2087,25,1,10,2,2,0,0,3,0,0,2,2018,1,9,59,12,2,0,6,0,2,2,0,1,1,10,0,10,0,0,0,0,0,1,9,59,12,6,0,2,1,10,0,0,2,8,233.2764015
2.02E+11,1.00E+00,3,38,573,38,1,6,2,2,0,0,1,0,1,2,2018,1,0,23,12,2,1,1,0,1,1,0,1,3,1,0,1,0,0,0,0,0,1,0,23,12,1,0,1,3,1,1,1,2,14,68.14022452
2.02E+11,1.00E+00,3,63,2907,63,2,10,2,2,0,0,2,0,0,2,2018,2,20,22,12,2,0,6,0,2,3,0,1,3,1,0,1,0,0,0,0,0,2,20,22,12,6,0,2,3,1,0,0,2,16,230.5853558
2.02E+11,1.00E+00,3,38,573,38,1,10,2,2,0,0,2,0,0,2,2018,6,19,14,12,2,0,6,8,2,3,0,1,2,1,0,1,0,0,0,0,0,6,19,14,12,6,0,2,2,1,0,0,2,14,239.7134985
2.02E+11,1.00E+00,3,54,516,54,1,5,1,1,0,0,1,0,1,2,2018,6,17,22,42,1,3,0,0,1,1,0,4,1,10,0,10,0,0,0,0,0,6,17,22,42,0,0,1,1,10,3,1,1,14,47.6446141
2.02E+11,1.00E+00,1,15,2412,15,2,8,1,1,0,0,1,0,1,1,2018,1,16,47,42,2,1,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,1,16,47,42,0,0,1,2,1,1,1,2,5,155.3766947
2.02E+11,1.00E+00,3,54,516,54,1,8,1,1,0,0,1,0,1,2,2018,7,9,37,34,2,2,0,0,1,1,0,4,1,10,0,10,0,0,0,0,0,7,9,37,34,0,0,1,1,10,2,1,2,14,161.2307429
2.02E+11,1.00E+00,3,54,516,54,1,7,2,2,0,0,3,0,0,2,2018,2,16,40,12,2,0,8,0,1,1,0,1,1,10,0,10,0,0,0,0,0,2,16,40,12,8,0,1,1,10,0,0,2,14,134.162398
2.02E+11,1.00E+00,3,54,516,54,1,4,2,2,0,0,2,0,1,2,2018,3,19,9,12,2,3,1,0,1,1,2,1,3,10,0,10,0,0,0,0,0,3,19,9,12,1,0,1,3,10,3,1,2,14,47.6446141
2.02E+11,1.00E+00,3,17,1053,17,1,10,3,3,0,0,3,0,0,1,2018,4,20,52,12,2,0,1,0,3,98,0,1,3,1,0,1,0,0,0,0,0,4,20,52,12,1,0,3,3,1,0,0,2,15,238.546544
2.02E+11,1.00E+00,3,51,1078,51,1,9,2,2,0,0,2,0,0,2,2018,6,17,28,12,2,0,6,8,2,2,0,1,1,1,0,1,0,0,0,0,0,6,17,28,12,6,0,2,1,1,0,0,2,10,170.9125413
2.02E+11,1.00E+00,3,51,1080,51,1,8,2,2,0,0,3,0,1,2,2018,6,15,39,12,2,1,6,8,2,2,0,1,1,10,0,10,0,0,0,0,0,6,15,39,12,6,0,2,1,10,1,1,2,10,161.7415075
2.02E+11,1.00E+00,3,51,1098,51,1,6,2,2,0,0,3,0,1,2,2018,5,18,1,12,2,1,1,0,1,1,0,1,5,1,0,1,0,1,0,0,0,5,18,1,12,1,0,1,5,1,1,1,2,10,67.85786884
2.02E+11,1.00E+00,4,56,209,209,1,4,3,2,1,0,2,0,2,2,2018,4,20,39,12,1,3,6,8,8,1,0,1,3,10,0,10,0,0,0,0,0,4,20,39,12,6,0,8,3,10,3,2,1,20,15.05717047
2.02E+11,1.00E+00,4,49,261,49,1,3,1,1,0,0,1,0,1,2,2018,1,14,25,1,1,3,0,8,3,3,0,1,1,1,0,1,0,0,0,0,0,1,14,25,1,0,0,3,1,1,3,1,1,21,33.43589404
2.02E+11,1.00E+00,4,49,261,49,1,5,2,2,0,0,3,0,3,2,2018,1,22,35,12,2,3,2,0,1,1,0,1,2,1,0,1,0,0,0,0,0,1,22,35,12,2,0,1,2,1,3,3,2,21,33.75556455
2.02E+11,1.00E+00,4,49,261,49,1,9,2,2,0,0,2,0,0,2,2018,2,17,40,12,2,0,6,8,8,1,0,11,3,10,2,2,0,0,0,0,0,2,17,40,12,6,0,8,3,2,0,0,2,21,211.5103965
2.02E+11,1.00E+00,4,49,261,49,1,10,6,6,0,0,6,0,0,2,2018,3,8,57,12,2,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,3,8,57,12,1,0,1,1,1,0,0,2,21,287.4625676
2.02E+11,1.00E+00,4,49,262,49,1,8,2,2,0,0,2,0,1,2,2018,3,8,40,12,2,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,3,8,40,12,1,0,1,1,1,1,1,2,21,195.2114628
2.02E+11,1.00E+00,4,56,211,211,1,7,2,2,0,0,2,0,0,2,2018,3,7,30,12,2,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,3,7,30,12,1,0,1,1,1,0,0,2,20,149.7873365
2.02E+11,1.00E+00,4,56,214,214,1,6,6,6,0,0,8,0,1,2,2018,1,17,10,12,2,2,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,17,10,12,1,0,1,1,1,2,1,2,20,76.42125785
2.02E+11,1.00E+00,4,56,214,214,1,10,1,1,0,0,1,0,0,3,2018,2,3,35,41,2,0,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,2,3,35,41,0,0,1,2,1,0,0,2,20,265.2322733
2.02E+11,1.00E+00,4,56,189,189,1,9,1,1,0,0,1,0,0,3,2018,5,14,50,59,2,0,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,5,14,50,59,0,0,1,1,1,0,0,2,20,187.1933079
2.02E+11,1.00E+00,3,83,2810,83,1,6,2,2,0,0,2,0,1,1,2018,2,8,0,12,2,2,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,2,8,0,12,1,0,1,1,1,2,1,2,13,69.25332959
2.02E+11,1.00E+00,3,33,1481,33,1,8,1,1,0,0,1,0,1,2,2018,4,6,20,40,2,2,0,8,3,2,0,4,3,1,0,1,0,0,0,0,0,4,6,20,40,0,0,3,3,1,2,1,2,11,159.6673758
2.02E+11,1.00E+00,3,65,2851,65,1,5,2,2,0,0,5,0,2,1,2018,1,14,10,12,2,3,6,0,2,3,0,1,1,10,0,10,0,0,0,0,0,1,14,10,12,6,0,2,1,10,3,2,2,13,27.33940402
2.02E+11,1.00E+00,2,67,1921,67,1,6,2,2,0,0,3,0,1,1,2018,6,12,52,12,2,1,1,0,1,1,0,1,1,2,0,2,0,1,0,0,0,6,12,52,12,1,0,1,1,2,1,1,2,8,65.90088956
2.02E+11,1.00E+00,4,44,388,44,2,10,1,1,0,0,5,0,4,2,2018,7,0,50,31,2,2,0,0,1,1,0,4,2,98,0,98,0,0,20,0,0,7,0,50,31,0,0,1,2,2,2,5,2,25,232.5053513
2.02E+11,1.00E+00,3,83,2810,83,1,9,2,2,0,0,2,0,0,1,2018,2,19,0,12,2,0,7,0,2,2,0,1,1,1,0,1,0,0,0,0,0,2,19,0,12,7,0,2,1,1,0,0,2,13,170.5424067
2.02E+11,1.00E+00,3,33,1484,33,1,6,3,3,0,0,6,0,2,2,2018,4,14,15,12,2,1,1,8,98,98,0,1,1,1,0,1,0,0,0,0,0,4,14,15,12,1,0,3,1,1,1,2,2,11,68.22883242
2.02E+11,1.00E+00,3,83,2810,83,1,7,2,2,0,0,3,0,0,1,2018,2,19,10,12,9,0,6,0,2,2,0,1,3,1,0,1,0,0,0,0,0,2,19,10,12,6,0,2,3,1,0,0,2,13,133.7891231
2.02E+11,1.00E+00,2,25,2087,25,1,9,2,2,0,0,2,0,0,2,2018,2,10,46,12,2,0,7,0,8,1,0,1,1,2,0,2,0,0,0,0,0,2,10,46,12,7,0,8,1,2,0,0,2,8,166.8760737
2.02E+11,1.00E+00,4,44,388,44,2,10,2,2,0,0,2,0,0,2,2018,6,15,28,12,2,0,1,0,3,98,0,1,1,98,0,98,0,0,0,0,0,6,15,28,12,1,0,3,1,2,0,0,2,25,232.5053513
2.02E+11,1.00E+00,2,67,1921,67,1,7,1,1,0,0,1,0,0,1,2018,6,17,20,57,2,0,0,0,1,1,0,3,5,1,0,1,0,1,0,0,0,6,17,20,57,0,0,1,5,1,0,0,2,8,131.6995162
2.02E+11,1.00E+00,3,83,2810,83,1,8,2,2,0,0,2,0,1,1,2018,3,5,42,12,2,1,1,0,1,1,0,1,3,1,0,1,0,1,0,0,0,3,5,42,12,1,0,1,3,1,1,1,2,13,163.0851708
2.02E+11,1.00E+00,3,38,573,38,1,9,4,4,0,0,4,0,0,2,2018,2,8,55,12,2,0,7,0,1,1,0,1,1,2,0,2,0,0,0,0,0,2,8,55,12,7,0,1,1,2,0,0,2,14,170.6493625
2.02E+11,1.00E+00,4,44,388,44,2,9,2,2,0,0,4,0,0,2,2018,6,14,46,12,2,0,6,0,2,98,0,1,1,98,0,98,0,0,0,0,0,6,14,46,12,6,0,2,1,1,0,0,2,25,168.0076528
2.02E+11,1.00E+00,2,67,1921,67,1,8,1,1,0,0,1,0,1,1,2018,5,5,30,24,2,2,0,0,1,1,0,4,2,10,0,10,0,0,0,0,0,5,5,30,24,0,0,1,2,10,2,1,2,8,157.300905
2.02E+11,1.00E+00,4,44,388,44,2,8,2,2,0,0,2,0,1,2,2018,3,12,47,12,2,1,6,0,8,1,0,1,1,98,0,98,0,0,0,0,0,3,12,47,12,6,0,8,1,1,1,1,2,25,156.5549779
2.02E+11,1.00E+00,3,33,1482,33,1,6,2,2,0,0,3,0,1,2,2018,4,16,39,12,2,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,4,16,39,12,1,0,1,1,1,1,1,2,11,68.22883242
2.02E+11,1.00E+00,4,44,388,44,2,7,2,2,0,0,2,0,1,2,2018,2,11,20,12,2,1,6,0,2,98,0,1,1,98,0,98,0,0,0,0,0,2,11,20,12,6,0,2,1,4,1,1,2,25,134.1622187
2.02E+11,1.00E+00,4,44,388,44,2,6,2,2,0,0,3,0,2,2,2018,4,17,11,12,2,1,7,0,8,1,0,1,1,98,0,98,0,0,0,0,0,4,17,11,12,7,0,8,1,1,1,2,2,25,71.64648288
2.02E+11,1.00E+00,2,67,1921,67,1,5,2,2,0,0,2,0,2,1,2018,6,12,30,12,2,4,2,8,3,3,0,1,1,1,0,1,0,0,0,0,0,6,12,30,12,2,0,3,1,1,4,2,2,8,26.10142676
2.02E+11,1.00E+00,3,33,1482,33,1,9,2,2,0,0,2,0,0,2,2018,4,18,7,12,2,0,1,0,1,1,0,1,5,1,0,1,0,1,0,0,0,4,18,7,12,1,0,1,5,1,0,0,2,11,170.3510796
2.02E+11,1.00E+00,3,83,2810,83,1,10,2,2,0,0,3,0,0,1,2018,3,7,55,12,2,0,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,3,7,55,12,1,0,3,1,1,0,0,2,13,239.7806842
2.02E+11,1.00E+00,1,50,1634,50,2,6,1,1,0,0,2,0,1,1,2018,7,21,38,30,1,2,0,0,1,1,0,4,3,1,0,1,0,0,0,0,0,7,21,38,30,0,0,1,3,1,2,1,1,4,67.11925204
2.02E+11,1.00E+00,1,50,1645,50,2,6,2,2,0,0,3,0,1,1,2018,2,12,23,12,9,2,6,0,8,1,0,1,1,4,0,4,0,0,0,0,0,2,12,23,12,6,0,8,1,4,2,1,2,4,67.11925204
2.02E+11,1.00E+00,1,50,1645,50,2,10,1,1,0,0,1,0,0,1,2018,3,17,15,38,2,0,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,3,17,15,38,0,0,1,1,1,0,0,2,4,246.5143987
2.02E+11,1.00E+00,3,63,2907,63,2,6,2,1,1,0,1,2,2,2,2018,4,13,1,14,2,1,0,0,3,3,0,7,1,10,0,10,0,0,0,0,0,4,13,1,14,0,0,3,1,10,1,2,2,16,66.29050598
2.02E+11,1.00E+00,3,54,516,54,1,6,2,2,0,0,2,0,1,2,2018,5,11,20,12,1,2,7,0,1,1,0,1,1,1,0,1,0,1,0,0,0,5,11,20,12,7,0,1,1,1,2,1,1,14,68.54769642
2.02E+11,1.00E+00,3,63,2907,63,2,8,1,1,0,0,2,0,2,2,2018,4,16,20,42,2,1,0,0,1,1,0,4,1,10,0,10,0,0,0,0,0,4,16,20,42,0,0,1,1,10,1,2,2,16,155.171649
2.02E+11,1.00E+00,3,33,1484,33,1,2,1,1,0,1,1,1,1,2,2018,4,18,58,8,2,2,0,0,1,1,0,1,6,1,0,1,0,0,0,0,0,4,18,58,8,0,0,1,6,1,2,1,2,11,29.91186338
2.02E+11,1.00E+00,3,63,2907,63,2,5,1,1,0,0,1,0,1,1,2018,2,0,22,42,1,4,0,0,3,3,0,4,2,1,0,1,0,0,0,0,0,2,0,22,42,0,0,3,2,1,4,1,1,16,36.01470462
2.02E+11,1.00E+00,3,54,516,54,1,5,2,2,0,0,2,0,2,2,2018,5,13,47,12,2,3,6,8,2,2,0,1,1,1,0,1,0,0,0,0,0,5,13,47,12,6,0,2,1,1,3,2,2,14,47.6446141
2.02E+11,1.00E+00,3,33,1484,33,1,8,2,2,0,0,2,0,1,2,2018,4,20,22,12,2,2,1,0,1,1,0,1,2,1,0,1,0,0,0,0,0,4,20,22,12,1,0,1,2,1,2,1,2,11,159.6673759
2.02E+11,1.00E+00,3,63,2907,63,2,9,2,2,0,0,2,0,0,1,2018,3,15,58,12,2,0,1,0,3,98,0,1,1,10,0,10,0,0,0,0,0,3,15,58,12,1,0,3,1,10,0,0,2,16,165.9362934
2.02E+11,1.00E+00,3,54,516,54,1,10,1,1,0,0,1,0,0,2,2018,6,14,3,24,1,0,0,0,1,1,0,4,1,1,0,1,0,1,0,0,0,6,14,3,24,0,0,1,1,1,0,0,1,14,238.1588224
2.02E+11,1.00E+00,3,33,1477,33,1,9,1,1,0,0,1,0,0,2,2018,4,22,37,42,2,0,0,0,1,1,0,3,6,1,0,1,0,0,0,0,0,4,22,37,42,0,0,1,6,1,0,0,2,11,170.3510796
2.02E+11,1.00E+00,3,54,516,54,1,9,2,2,0,0,2,0,0,2,2018,7,11,38,12,2,0,7,0,1,1,0,1,1,10,0,10,0,1,0,0,0,7,11,38,12,7,0,1,1,10,0,0,2,14,170.6048825
2.02E+11,1.00E+00,2,67,1921,67,1,5,1,1,0,0,1,0,1,1,2018,1,8,0,34,2,3,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,1,8,0,34,0,0,1,1,1,3,1,2,8,26.94965435
2.02E+11,1.00E+00,1,50,1645,50,2,5,1,1,0,0,1,0,1,1,2018,5,13,15,30,2,3,0,0,1,1,0,4,1,10,0,10,0,0,0,0,0,5,13,15,30,0,0,1,1,10,3,1,2,4,26.6681665
2.02E+11,1.00E+00,3,63,2907,63,2,10,2,2,0,0,5,0,0,1,2018,5,15,6,12,2,0,1,0,8,1,0,1,1,1,0,1,0,0,0,0,0,5,15,6,12,1,0,8,1,1,0,0,2,16,230.5853558
2.02E+11,1.00E+00,3,63,2907,63,2,6,2,2,0,0,2,0,1,1,2018,6,2,45,12,1,1,1,0,3,2,0,1,3,1,0,1,0,0,0,0,0,6,2,45,12,1,0,3,3,1,1,1,1,16,66.29050598
2.02E+11,1.00E+00,1,50,1628,50,2,8,1,1,0,0,5,0,2,1,2018,2,16,5,48,9,1,0,0,1,1,0,4,1,4,0,4,0,0,0,0,0,2,16,5,48,0,0,1,1,4,1,2,2,4,216.6988521
2.02E+11,1.00E+00,1,50,1628,50,2,10,1,1,0,0,1,0,0,1,2018,2,19,0,11,2,0,0,0,1,1,0,1,2,4,0,4,0,0,0,0,0,2,19,0,11,0,0,1,2,4,0,0,2,4,246.5143988
