YEAR,CASENUM,VEH_NO,WEIGHT,A_BODY,A_IMP1,A_VROLL,A_SPVEH,A_MOD_YR
2018,201800422227,2,234.88323488,3,4,2,2,2013
2018,201800422231,1,234.88323488,2,2,2,2,2007
2018,201800422231,2,234.88323488,4,3,2,2,2007
2018,201800422234,1,234.88323488,1,5,2,2,2006
2018,201800422234,2,234.88323488,1,2,2,1,2010
2018,201800422238,1,234.88323488,3,4,2,2,2005
2018,201800422238,2,234.88323488,1,2,2,1,2011
2018,201800422239,1,74.492596604,1,2,2,2,2011
2018,201800422240,1,74.492596604,3,2,2,2,2012
2018,201800422242,1,74.116942954,1,4,2,2,2015
2018,201800422242,2,74.116942954,1,2,2,1,2013
2018,201800422245,1,167.06008573,1,2,2,1,2015
2018,201800422246,1,160.4076611,2,2,2,2,2000
2018,201800422248,1,74.116942954,3,3,2,2,2015
2018,201800422248,2,74.116942954,1,2,2,2,2014
2018,201800422248,3,74.116942954,1,2,2,2,2010
2018,201800422249,1,234.88323488,1,2,2,2,1998
2018,201800422249,2,234.88323488,2,4,2,2,2008
2018,201800422255,1,234.88323488,3,2,2,2,2010
2018,201800422255,2,234.88323488,2,5,2,2,2013
2018,201800422257,1,135.38414026,6,4,2,2,2011
2018,201800422259,1,234.88323488,2,2,2,2,2012
2018,201800422259,2,234.88323488,1,2,2,1,1999
2018,201800422262,1,234.88323485,1,4,2,2,2007
2018,201800422264,1,160.40766101,1,1,1,2,2000
2018,201800422265,1,167.06008567,1,2,2,2,2017
2018,201800422266,1,167.06008567,1,2,2,2,2015
2018,201800422268,1,167.06008569,3,2,2,2,2017
2018,201800422269,1,234.88323489,1,4,2,2,2002
2018,201800422269,2,234.88323489,4,2,2,1,2005
2018,201800422271,1,234.88323489,1,2,2,2,2004
2018,201800422274,1,234.88323489,1,2,2,2,2006
2018,201800422277,1,234.88323489,2,2,1,1,2008
2018,201800422278,1,239.54062013,3,2,2,2,2007
2018,201800422279,1,238.4839313,3,5,2,2,2015
2018,201800422279,2,238.4839313,4,2,2,2,2007
2018,201800422280,1,239.54062013,3,2,2,2,2007
2018,201800422280,2,239.54062013,1,3,2,2,2008
2018,201800422281,1,244.8210033,6,3,2,2,2008
2018,201800422282,1,238.4839313,3,5,2,2,1996
2018,201800422282,2,238.4839313,1,2,2,2,2015
2018,201800422283,1,239.54062013,1,2,2,2,1987
2018,201800422283,2,239.54062013,1,5,2,2,2009
2018,201800422285,1,160.40766103,2,2,2,2,2011
2018,201800422286,1,234.88323484,1,2,2,1,2007
2018,201800422287,1,135.38414023,6,2,1,1,2015
2018,201800422288,1,69.053162019,2,2,1,2,2000
2018,201800422290,1,234.88323484,2,2,2,2,2012
2018,201800422300,1,229.58937528,1,5,2,2,2012
2018,201800422301,1,131.68170152,6,2,2,2,2016
2018,201800422304,1,167.34207019,1,2,2,2,2013
2018,201800422306,1,29.712082871,3,2,1,1,2004
2018,201800422306,2,29.712082871,1,4,2,2,2005
2018,201800422312,1,29.712082871,2,5,2,2,2007
2018,201800422312,2,29.712082871,6,2,2,2,2006
2018,201800422318,1,29.712082871,4,2,2,2,1999
2018,201800422319,1,229.58937528,1,2,2,2,2003
2018,201800422319,2,229.58937528,2,2,2,2,1998
2018,201800422328,1,229.58937528,3,2,2,2,2007
2018,201800422328,2,229.58937528,2,4,2,2,2006
2018,201800422330,1,67.260786829,3,2,2,2,2017
2018,201800422330,2,67.260786829,2,3,2,2,2014
2018,201800422336,1,229.58937527,4,2,2,2,1998
2018,201800422338,1,167.34207021,3,2,2,2,2015
2018,201800422340,1,167.34207021,3,2,2,2,2015
2018,201800422344,1,229.58937527,1,2,2,2,2002
2018,201800422347,1,71.623214146,3,3,2,2,2001
2018,201800422401,1,32.509735858,1,2,2,2,2005
2018,201800422401,2,32.509735858,1,2,2,2,2013
2018,201800422401,3,32.509735858,5,3,2,2,2001
2018,201800422411,1,169.66340555,4,5,2,2,1998
2018,201800422411,2,169.66340555,6,3,2,2,2017
2018,201800422411,3,169.66340555,3,3,2,2,2003
2018,201800422419,1,211.51039651,3,2,2,2,2009
2018,201800422419,2,211.51039651,1,4,2,2,2017
2018,201800422487,1,265.23227333,1,2,2,1,1996
2018,201800422487,2,265.23227333,1,4,2,2,2009
2018,201800422511,1,30.935279892,2,2,2,2,1996
2018,201800422511,2,30.935279892,7,2,2,2,2015
2018,201800422514,1,76.42125785,1,2,2,2,2015
2018,201800422514,2,76.42125785,1,3,2,2,2016
2018,201800422514,3,76.42125785,1,2,2,2,2008
2018,201800422543,1,187.19330787,1,2,2,1,1997
2018,201800422543,2,187.19330787,1,4,2,2,2017
2018,201800422550,1,30.662036712,1,3,1,2,2012
2018,201800422550,2,30.662036712,1,2,2,2,2016
2018,201800422564,1,31.786726372,1,2,1,2,2014
2018,201800422566,1,30.812339973,1,2,2,2,1993
2018,201800422567,1,29.712082871,2,3,2,2,1991
2018,201800422567,2,29.712082871,3,2,1,2,2012
2018,201800422568,1,229.58937528,3,2,2,2,2008
2018,201800422568,2,229.58937528,3,4,2,2,2000
2018,201800422569,1,29.712082871,6,4,2,2,2015
2018,201800422569,2,29.712082871,1,2,2,2,2009
2018,201800422570,1,131.68170152,2,3,2,2,2004
2018,201800422570,2,131.68170152,6,5,2,2,2004
2018,201800422572,1,29.883948584,1,2,2,2,2013
2018,201800422573,1,26.607551256,1,5,1,2,2008
2018,201800422577,1,170.91254122,1,2,2,2,2011
2018,201800422577,2,170.91254122,3,4,2,2,2016
2018,201800422578,1,170.91254134,1,2,2,2,2016
2018,201800422578,2,170.91254134,3,4,2,2,2010
2018,201800422579,1,131.6817015,6,5,2,2,2001
2018,201800422579,2,131.6817015,6,2,2,2,2005
2018,201800422602,1,229.58937533,1,1,1,2,2001
2018,201800422604,1,167.34207016,1,2,2,2,2014
2018,201800422629,1,229.58937533,2,1,1,2,1997
2018,201800422665,1,586.07247656,3,4,2,2,2002
2018,201800422667,1,360.04735392,1,4,2,2,2008
2018,201800422667,2,360.04735392,3,2,2,2,2011
2018,201800422670,1,30.426502214,7,1,2,2,2015
2018,201800422671,1,30.426502214,7,1,2,2,2013
2018,201800422693,1,131.6817015,1,5,2,2,2007
2018,201800422693,2,131.6817015,6,5,2,2,2017
2018,201800422697,1,167.34207016,1,2,2,2,2016
2018,201800422699,1,161.55986427,1,2,2,2,2009
2018,201800422703,1,229.58937523,1,2,2,2,2011
2018,201800422703,2,229.58937523,2,5,2,2,2004
2018,201800422705,1,167.34207016,1,2,2,2,2005
2018,201800422705,2,167.34207016,1,2,2,2,2003
2018,201800422705,3,167.34207016,4,2,2,2,2015
2018,201800422706,1,67.260786803,1,2,2,2,1998
2018,201800422706,2,67.260786803,1,2,2,2,2014
2018,201800422764,1,170.65463049,3,4,2,2,2016
2018,201800422764,2,170.65463049,1,5,2,2,2012
2018,201800422785,1,238.97825394,3,2,2,2,2004
2018,201800422785,2,238.97825394,1,4,2,2,2008
2018,201800422787,1,27.534924156,2,2,2,2,2007
2018,201800422821,1,170.65463049,1,2,2,2,2014
2018,201800422821,2,170.65463049,1,4,2,2,2017
2018,201800422825,1,159.3496284,2,2,2,2,2013
2018,201800422825,2,159.3496284,1,4,2,2,2006
2018,201800422827,1,238.97825394,1,2,2,2,1999
2018,201800422827,2,238.97825394,1,2,2,2,2005
2018,201800422853,1,170.65463049,1,2,2,2,2010
2018,201800422853,2,170.65463049,1,4,2,2,2016
2018,201800422866,1,238.97825394,1,2,2,2,2002
2018,201800422866,2,238.97825394,1,4,2,2,2007
2018,201800422880,1,132.18500855,6,2,2,2,2005
2018,201800422880,2,132.18500855,3,2,2,2,2016
2018,201800422891,1,68.386567715,1,2,2,2,2015
2018,201800422894,1,170.65463049,1,2,2,2,2007
2018,201800422894,2,170.65463049,4,5,2,2,2017
2018,201800422911,1,238.97825394,2,2,2,2,2003
2018,201800422911,2,238.97825394,2,4,2,2,2004
2018,201800422913,1,159.3496284,1,2,2,2,2004
2018,201800422921,1,170.65463049,1,2,2,2,2014
2018,201800422921,2,170.65463049,1,4,2,2,2010
2018,201800422923,1,27.534924156,1,3,2,2,1997
2018,201800422923,2,27.534924156,1,2,2,2,2007
2018,201800422951,1,238.97825394,1,2,2,2,2000
2018,201800422981,1,68.386567737,1,2,2,1,2016
2018,201800422998,1,168.60175046,1,2,2,1,2017
2018,201800423002,1,235.19710588,4,2,2,2,2011
2018,201800423007,1,168.60175046,1,4,2,2,2017
2018,201800423007,2,168.60175046,1,3,2,2,2011
2018,201800423014,1,27.297360648,1,2,2,2,2013
2018,201800423014,2,27.297360648,1,5,2,2,2002
2018,201800423020,1,235.19710588,1,2,2,2,2005
2018,201800423020,2,235.19710588,1,4,2,2,2006
2018,201800423026,1,27.297360648,1,5,1,2,2011
2018,201800423026,2,27.297360648,3,2,2,2,2006
2018,201800423027,1,168.60175046,2,2,2,2,1996
2018,201800423027,2,168.60175046,1,4,2,2,2014
2018,201800423027,3,168.60175046,2,4,2,2,2002
2018,201800423036,1,235.19710588,4,2,2,2,2010
2018,201800423036,2,235.19710588,3,4,2,2,1997
2018,201800423045,1,67.781648582,1,2,2,2,1996
2018,201800423045,2,67.781648582,3,2,2,2,2015
2018,201800423046,1,132.15328946,6,4,2,2,2007
2018,201800423048,1,67.781648582,3,2,2,2,2012
2018,201800423048,2,67.781648582,3,4,2,2,2015
2018,201800423055,1,132.15328946,6,1,1,2,2000
2018,201800423056,1,27.297360648,1,2,2,2,2003
2018,201800423056,2,27.297360648,6,4,2,2,2008
2018,201800423058,1,168.60175046,3,2,2,2,2016
2018,201800423058,2,168.60175046,1,4,2,2,2011
2018,201800423059,1,235.19710588,3,4,2,2,2003
2018,201800423059,2,235.19710588,1,2,2,2,2011
2018,201800423060,1,159.45162565,1,2,2,2,2015
2018,201800423060,2,159.45162565,1,3,2,2,2012
2018,201800423081,1,159.45162565,3,2,2,2,1999
2018,201800423081,2,159.45162565,1,2,2,2,2010
2018,201800423086,1,168.60175046,3,2,2,2,2016
2018,201800423086,2,168.60175046,3,2,2,2,2005
2018,201800423089,1,67.781648582,3,2,2,2,2016
2018,201800423089,2,67.781648582,3,4,2,2,2016
2018,201800423095,1,235.19710588,3,2,2,2,2003
2018,201800423099,1,235.19710588,1,2,2,2,2006
2018,201800423099,2,235.19710588,1,4,2,2,2006
2018,201800423105,1,132.15328946,6,6,2,2,1997
2018,201800423118,1,168.60175046,3,2,2,2,2007
2018,201800423118,2,168.60175046,3,4,2,2,2016
2018,201800423119,1,159.45162565,2,5,2,2,2013
2018,201800423119,2,159.45162565,2,2,2,2,2011
2018,201800423129,1,235.19710588,1,2,2,2,2008
2018,201800423138,1,235.19710591,1,2,2,2,2012
2018,201800423138,2,235.19710591,2,4,2,2,2003
2018,201800423142,1,235.19710593,2,5,2,2,2012
2018,201800423142,2,235.19710593,2,5,2,2,2008
2018,201800423143,1,159.45162565,1,2,2,1,2007
2018,201800423163,1,168.60175046,2,2,2,2,2017
2018,201800423169,1,159.45162565,2,2,2,2,2015
2018,201800423169,2,159.45162565,1,3,2,2,2012
2018,201800423181,1,235.19710588,1,2,2,2,2007
2018,201800423371,1,239.71349847,3,4,2,2,2004
2018,201800423371,2,239.71349847,1,3,2,2,2003
2018,201800423486,1,27.351255614,2,2,2,1,2001
2018,201800423486,2,27.351255614,1,4,2,2,2008
2018,201800423511,1,233.21976859,5,2,2,2,1998
2018,201800423511,2,233.21976859,3,3,2,2,2007
2018,201800423537,1,187.19330786,1,2,2,1,2005
2018,201800423537,2,187.19330786,1,4,2,2,2016
2018,201800423537,3,187.19330786,6,3,2,2,2005
2018,201800423667,1,170.60488247,1,4,2,2,2018
2018,201800423667,2,170.60488247,1,2,2,2,2007
2018,201800423667,3,170.60488247,1,2,2,2,2013
2018,201800423667,4,170.60488247,3,4,2,2,2015
2018,201800423667,5,170.60488247,3,2,2,2,2008
2018,201800423667,6,170.60488247,1,4,2,2,2017
2018,201800423667,7,170.60488247,3,2,2,2,2008
2018,201800423667,8,170.60488247,1,2,2,2,2014
2018,201800423810,1,28.149147394,3,2,2,2,2011
2018,201800423835,1,47.644614097,3,3,1,2,2000
2018,201800423835,2,47.644614097,1,2,2,2,2002
2018,201800423845,1,47.644614097,7,2,2,2,2005
2018,201800423845,2,47.644614097,1,5,2,2,2005
2018,201800423857,1,134.16239801,6,2,2,2,2012
2018,201800423857,2,134.16239801,4,4,2,2,2008
2018,201800423881,1,170.60488247,1,2,2,2,2015
2018,201800423881,2,170.60488247,3,4,2,2,2008
2018,201800423898,1,47.644614097,1,2,2,2,2016
2018,201800423901,1,238.15882238,1,2,2,2,2012
2018,201800423913,1,47.644614097,1,2,2,2,2006
2018,201800423913,2,47.644614097,3,2,2,2,2005
2018,201800423913,3,47.644614097,6,2,2,2,2017
2018,201800423923,1,161.23074291,1,2,2,2,2001
2018,201800423923,2,161.23074291,3,2,2,2,2004
2018,201800423939,1,168.39285037,1,2,2,2,2014
2018,201800423939,2,168.39285037,1,4,2,2,2017
2018,201800423941,1,13.2353284,3,2,2,2,2017
2018,201800423941,2,13.2353284,3,2,2,2,2003
2018,201800423946,1,157.2876567,1,2,2,2,2000
2018,201800423946,2,157.2876567,1,2,2,2,2012
2018,201800423983,1,37.402434265,3,4,2,2,2015
2018,201800423983,2,37.402434265,1,2,2,2,2010
2018,201800423999,1,33.435894039,1,4,2,2,1999
2018,201800423999,2,33.435894039,7,2,2,2,2013
2018,201800424049,1,47.644614097,1,3,2,1,2013
2018,201800424049,2,47.644614097,6,5,2,2,1999
2018,201800424129,1,47.644614097,3,4,2,2,2007
2018,201800424129,2,47.644614097,3,4,2,2,2000
2018,201800424129,3,47.644614097,1,2,2,2,2013
2018,201800424135,1,233.21976859,2,2,2,2,2005
2018,201800424135,2,233.21976859,3,4,2,2,2006
2018,201800424136,1,47.644614097,2,2,2,1,2005
2018,201800424151,1,134.16239801,4,2,2,2,2011
2018,201800424151,2,134.16239801,6,4,2,2,2012
2018,201800424160,1,168.3928504,2,2,2,2,1996
2018,201800424160,2,168.3928504,1,2,2,2,2014
2018,201800424172,1,233.21976856,3,2,2,2,2008
2018,201800424172,2,233.21976856,2,4,2,2,2013
2018,201800424347,1,34.194551573,1,2,2,2,2014
2018,201800424420,1,239.80618488,3,2,2,2,1998
2018,201800424420,2,239.80618488,1,4,2,2,2007
2018,201800424550,1,49.839189119,3,6,2,2,2002
2018,201800424559,1,157.28765669,3,3,2,2,2008
2018,201800424565,1,161.23074291,3,4,1,2,2006
2018,201800424591,1,66.983832532,1,2,2,2,2010
2018,201800424591,2,66.983832532,1,2,2,2,2017
2018,201800424603,1,170.60488247,3,2,2,2,2004
2018,201800424603,2,170.60488247,1,4,2,2,2015
2018,201800424644,1,238.15882238,1,4,2,2,2012
2018,201800424644,2,238.15882238,4,2,2,2,2007
2018,201800424719,1,47.644614097,1,2,2,2,2009
2018,201800424719,2,47.644614097,2,5,1,2,2016
2018,201800424719,3,47.644614097,1,2,2,2,2007
2018,201800424747,1,47.644614097,2,3,2,1,2004
2018,201800424747,2,47.644614097,6,2,2,2,1998
2018,201800424747,3,47.644614097,1,2,2,2,2009
2018,201800424750,1,168.3928504,1,2,2,2,2005
2018,201800424750,2,168.3928504,1,5,2,2,2015
2018,201800424922,1,170.64936248,1,5,2,2,2015
2018,201800424922,2,170.64936248,1,2,2,2,2009
2018,201800424949,1,168.39285038,1,4,2,2,2016
2018,201800424949,2,168.39285038,3,2,2,2,2016
2018,201800425229,1,233.21976875,1,4,2,2,2007
2018,201800425229,2,233.21976875,1,2,2,2,2007
2018,201800425240,1,132.45866702,1,2,2,2,2010
2018,201800425240,2,132.45866702,8,4,2,2,2004
2018,201800425242,1,157.28765672,1,4,2,2,2005
2018,201800425242,2,157.28765672,4,2,2,2,2003
2018,201800425252,1,134.16239801,2,2,2,2,2014
2018,201800425252,2,134.16239801,6,4,2,2,2016
2018,201800425352,1,66.983832548,1,2,2,2,2012
2018,201800425352,2,66.983832548,1,4,2,2,2016
2018,201800425376,1,157.28765669,3,2,2,2,2011
2018,201800425407,1,27.35125562,2,2,2,2,2007
2018,201800425407,2,27.35125562,1,2,2,2,1999
2018,201800425424,1,168.39285039,3,2,2,2,2015
2018,201800425424,2,168.39285039,2,4,2,2,2001
2018,201800425428,1,19.929797986,1,2,2,2,2002
2018,201800425428,2,19.929797986,3,2,2,2,2015
2018,201800425452,1,233.21976868,2,6,2,1,1998
2018,201800425467,1,159.54854962,1,2,2,2,2012
2018,201800425467,2,159.54854962,1,4,2,2,2012
2018,201800425483,1,68.140224518,1,5,2,2,2016
2018,201800425483,2,68.140224518,3,2,2,2,2008
2018,201800425504,1,27.35125562,2,2,2,2,2007
2018,201800425504,2,27.35125562,4,2,2,2,2005
2018,201800425526,1,36.743401185,1,2,1,2,2011
2018,201800425531,1,27.351255605,1,6,1,2,2002
2018,201800425538,1,47.644614097,3,2,2,1,2005
2018,201800425538,2,47.644614097,3,4,2,2,2003
2018,201800425544,1,47.644614097,1,2,2,2,2005
2018,201800425555,1,47.644614097,1,4,1,2,2009
2018,201800425566,1,27.351255627,4,2,2,2,1993
2018,201800425566,2,27.351255627,3,2,2,2,2005
2018,201800425568,1,13.235328409,2,2,2,2,1997
2018,201800425568,2,13.235328409,1,2,2,2,2015
2018,201800425573,1,132.45866699,6,2,2,2,2004
2018,201800425573,2,132.45866699,1,2,2,2,2006
2018,201800425577,1,233.21976868,1,2,2,2,2010
2018,201800425577,2,233.21976868,1,5,2,2,2002
2018,201800425611,1,134.16239801,6,4,2,2,2016
2018,201800425631,1,170.60488247,3,2,2,2,2005
2018,201800425631,2,170.60488247,1,4,2,2,2016
2018,201800425635,1,168.39285045,1,2,2,2,2003
2018,201800425635,2,168.39285045,1,4,2,2,2014
2018,201800425685,1,239.71349847,2,4,2,2,1995
2018,201800425685,2,239.71349847,1,2,2,2,2004
2018,201800425716,1,238.15882238,1,2,2,2,2012
2018,201800425716,2,238.15882238,3,5,2,2,2006
2018,201800425755,1,47.644614097,3,2,2,2,2010
2018,201800425755,2,47.644614097,1,4,2,2,2006
2018,201800425777,1,27.351255627,1,2,2,2,2006
2018,201800425777,2,27.351255627,1,2,2,2,2010
2018,201800425801,1,157.2876567,2,2,2,2,2000
2018,201800425812,1,134.16239801,6,2,2,2,2016
2018,201800425812,2,134.16239801,1,4,2,2,2008
2018,201800425820,1,13.235328409,1,4,2,2,2014
2018,201800425820,2,13.235328409,1,2,2,2,2010
2018,201800425843,1,47.644614097,3,2,2,2,2015
2018,201800425843,2,47.644614097,2,4,2,2,2010
2018,201800425865,1,238.15882238,1,2,2,2,2009
2018,201800425865,2,238.15882238,2,4,2,2,1994
2018,201800425865,3,238.15882238,2,4,2,2,2013
2018,201800425920,1,13.627073829,1,2,2,2,2016
2018,201800425946,1,170.64936248,1,2,2,2,2012
2018,201800425946,2,170.64936248,1,4,2,2,2015
2018,201800425958,1,239.71349847,4,4,2,2,2000
2018,201800425970,1,134.17014196,6,5,2,2,2017
2018,201800425970,2,134.17014196,4,3,2,2,2017
2018,201800425993,1,237.84446866,1,3,2,2,2012
2018,201800426006,1,176.49305492,2,2,2,2,2017
2018,201800426151,1,233.21976856,1,2,2,2,2011
2018,201800426151,2,233.21976856,2,5,2,2,2011
2018,201800426176,1,28.149147399,1,2,2,2,2005
2018,201800426256,1,233.21976875,1,2,2,2,2013
2018,201800426261,1,238.15882238,1,3,2,2,2015
2018,201800426261,2,238.15882238,2,2,2,2,1988
2018,201800426261,3,238.15882238,1,4,2,2,2010
2018,201800426274,1,170.60488247,1,2,2,2,2015
2018,201800426274,2,170.60488247,2,2,2,2,2003
2018,201800426280,1,47.644614097,1,2,2,1,2007
2018,201800426284,1,47.644614097,2,2,2,2,1985
2018,201800426284,2,47.644614097,3,4,2,2,1997
2018,201800426292,1,238.15882238,3,2,2,2,1995
2018,201800426354,1,27.35125562,1,2,1,1,1996
2018,201800426361,1,37.815280992,1,2,2,2,2004
2018,201800426366,1,233.21976868,6,1,2,2,1997
2018,201800426366,2,233.21976868,3,2,2,2,2003
2018,201800426379,1,27.351255605,1,2,2,2,2003
2018,201800426379,2,27.351255605,1,2,2,2,2002
2018,201800426404,1,47.644614097,1,2,2,1,2000
2018,201800426406,1,47.644614097,1,4,2,2,2011
2018,201800426406,2,47.644614097,3,2,2,2,2002
2018,201800426407,1,238.15882238,1,2,2,2,2003
2018,201800426408,1,233.21976868,1,2,2,2,2006
2018,201800426408,2,233.21976868,1,2,2,2,2007
2018,201800426416,1,47.644614097,3,2,1,2,2008
2018,201800426441,1,161.23074291,1,2,2,2,2005
2018,201800426441,2,161.23074291,2,5,2,2,2000
2018,201800426451,1,13.235328409,2,2,2,2,2008
2018,201800426451,2,13.235328409,1,4,2,2,2016
2018,201800426493,1,238.15882238,1,2,2,1,2007
2018,201800426524,1,170.60488247,1,2,2,2,2015
2018,201800426524,2,170.60488247,1,4,2,2,2017
2018,201800426530,1,47.644614097,1,3,1,1,2000
2018,201800426584,1,35.645192618,1,2,2,2,2001
2018,201800426586,1,78.134540153,3,4,2,2,2014
2018,201800426586,2,78.134540153,3,2,2,2,2004
2018,201800426598,1,279.02470946,3,2,2,2,2011
2018,201800426598,2,279.02470946,3,5,2,2,2005
2018,201800426621,1,193.38459989,1,2,2,2,2012
2018,201800426621,2,193.38459989,1,2,2,2,2004
2018,201800426629,1,37.402434265,3,3,2,2,2015
2018,201800426670,1,287.4625676,1,2,2,2,2009
2018,201800426670,2,287.4625676,1,3,2,2,2006
2018,201800426692,1,37.402434265,4,2,2,2,2002
2018,201800426701,1,211.51039651,1,2,2,1,2017
2018,201800426701,2,211.51039651,1,4,2,2,2000
2018,201800426712,1,195.21146277,1,2,2,1,2015
2018,201800426712,2,195.21146277,1,4,2,2,2010
2018,201800426712,3,195.21146277,1,4,2,2,1995
2018,201800426760,1,167.06008573,1,5,2,2,2016
2018,201800426760,2,167.06008573,1,2,2,2,2005
2018,201800426763,1,74.492596604,1,2,2,2,2008
2018,201800426767,1,234.88323488,1,2,2,1,2007
2018,201800426769,1,160.40766106,3,2,2,2,2005
2018,201800426770,1,234.88323489,4,2,2,2,2002
2018,201800426771,1,239.54062013,2,4,2,2,1994
2018,201800426776,1,74.967626589,6,2,2,2,2014
2018,201800426776,2,74.967626589,1,4,2,2,2017
2018,201800426792,1,74.967626583,1,2,2,1,2009
2018,201800426792,2,74.967626583,1,4,2,2,2014
2018,201800426792,3,74.967626583,1,5,2,2,2014
2018,201800426879,1,34.194551575,3,2,2,2,2015
2018,201800426953,1,149.78733652,6,3,2,2,2015
2018,201800426953,2,149.78733652,1,5,2,2,2012
2018,201800427034,1,30.935279892,7,1,2,2,2014
2018,201800427055,1,190.6981016,1,2,2,1,2015
2018,201800427055,2,190.6981016,1,4,2,2,1999
2018,201800427055,3,190.6981016,1,4,2,2,2012
2018,201800427133,1,47.644614097,1,6,1,1,1998
2018,201800427158,1,47.644614097,2,2,2,2,1998
2018,201800427158,2,47.644614097,1,4,1,2,1998
2018,201800427176,1,238.15882238,1,2,1,2,2000
2018,201800427228,1,47.644614097,1,2,2,2,2012
2018,201800427228,2,47.644614097,2,4,2,2,1986
2018,201800427239,1,47.644614097,6,2,2,2,2016
2018,201800427239,2,47.644614097,2,4,2,2,2017
2018,201800427243,1,134.16239801,1,2,2,2,1994
2018,201800427243,2,134.16239801,6,4,2,2,2016
2018,201800427340,1,37.40243427,1,2,2,2,2004
2018,201800427351,1,170.60488251,3,2,2,2,2015
2018,201800427351,2,170.60488251,4,4,2,2,2015
2018,201800427354,1,238.15882239,1,2,2,2,2003
2018,201800427354,2,238.15882239,3,4,2,2,2005
2018,201800427361,1,170.60488251,1,2,2,2,2006
2018,201800427361,2,170.60488251,3,4,2,2,2015
2018,201800427446,1,240.76970651,1,2,1,2,2005
2018,201800427988,1,169.30392943,1,2,2,1,2005
2018,201800427988,2,169.30392943,1,4,2,2,2008
2018,201800427997,1,176.12195128,2,2,2,2,2005
2018,201800427997,2,176.12195128,1,2,2,1,2001
2018,201800428010,1,66.979833328,1,2,2,2,1999
2018,201800428010,2,66.979833328,3,4,2,2,2015
2018,201800428014,1,161.23074291,1,2,2,2,1997
